id,name,album,artist,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
69vYa2LVWv1TXvNIVNlJA1,Stay Here,Stay Here,Olaars & Will Philips,176129,0.432,0.0149,0.839,0,0.362,0.269,-3.901,0.0425,123.987,6,4,Energetic
21CkzgKCBCq5V4XKjiGSIj,Stay High,Legends Never Die,Juice WRLD,168684,0.745,0.439,0.5,0,0.0943,0.433,-6.184,0.135,76.968,8,4,Energetic
5NRWr6U9kBI3NP7Hr7fyy8,Stay Home,Stay Home,Golden Sleep,176000,0.234,0.992,0.174,0.942,0.148,0.362,-21.752,0.0376,66.301,9,4,Calm
12nlJypOUmAV4VQxFvfAw1,Stay Still,Stay Still,Alberto L. Ferro,283506,0.382,0.987,0.0305,0.783,0.0921,0.0835,-26.271,0.0574,72.398,11,4,Calm
5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,In The Lonely Hour,Sam Smith,172723,0.418,0.588,0.42,6.39E-05,0.11,0.184,-6.444,0.0414,84.094,0,4,Sad
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,FOUR (Deluxe),One Direction,228133,0.536,0.00433,0.768,0,0.114,0.545,-5.948,0.0347,77.217,10,4,Energetic
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,Gym Class Heroes,210960,0.646,0.0319,0.795,0,0.267,0.796,-3.293,0.0976,89.99,9,4,Energetic
4y3HmDkg2Hpuu4E48nlU3w,Stereo Hearts (Glee Cast Version),Stereo Hearts (Glee Cast Version),Glee Cast,211800,0.62,0.0168,0.698,0,0.153,0.617,-4.38,0.0449,90.058,6,4,Happy
4MY1amv4MW0wyH5vqB89vk,STFU,STFU,Julie Bergan,133623,0.681,0.0494,0.721,0,0.53,0.532,-6.07,0.0467,101.974,1,4,Energetic
3Y6wj6dRP3QmgXeV2zCzbn,Still Alive,Still Alive,Mastrovita,141951,0.65,0.3,0.912,0.668,0.306,0.729,-4.278,0.055,126.073,11,4,Energetic
1OArWxrw689jZXaJzSErbh,Still EP,"Quiet, The Winter Harbor",Mazzy Star,255358,0.321,0.973,0.0792,0.104,0.0888,0.106,-17.737,0.0329,145.293,5,3,Sad
0KN1zd8K3MTPQyix892mCf,Still Waters,Shifts Of Light,Avery Young,261613,0.455,0.931,0.216,0.921,0.0839,0.179,-20.107,0.0363,171.936,3,4,Calm
2VzptcZn9zNQX5JNgdRIKL,Still Wondering,Still Wondering,Jocelyn Alice,175615,0.518,0.122,0.795,0,0.291,0.513,-4.286,0.0382,106.979,0,3,Happy
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Handwritten (Deluxe),Shawn Mendes,206880,0.746,0.0152,0.754,0,0.0486,0.764,-6.681,0.067,149.882,1,4,Happy
7oXWUVH2t0UR11AvhhY8GQ,Stormy Weather,Stormy Weather,Lost Horse Mine,150169,0.444,0.00308,0.382,0.816,0.0915,0.197,-9.324,0.0397,123.59,2,3,Calm
3JjPOBCCKmvtgSsVIDqFDl,Story Of A Violin,Story Of A Violin,Sandro Silva,154692,0.548,0.0125,0.864,0.287,0.818,0.161,-6.835,0.0881,128.196,11,4,Happy
6mORGLOz79w6VsCRLWYYuK,Strange Trails,The Night We Met,Lord Huron,208211,0.443,0.969,0.369,0.277,0.638,0.0989,-9.514,0.0441,174.107,9,3,Sad
4ctEt5qumxA8RuzdeQagkk,Stranger in the Alps,Would You Rather,Phoebe Bridgers,199080,0.482,0.936,0.363,0.000109,0.104,0.261,-10.926,0.0309,135.779,10,4,Sad
4sJqSKPc5fZ5OZ8JiVI44N,Stranger Things (feat. OneRepublic),Kids in Love,Kygo,221440,0.604,0.234,0.661,0,0.0951,0.506,-5.914,0.0375,107.016,0,4,Energetic
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,Twenty One Pilots,202333,0.734,0.0462,0.637,2.29E-05,0.0602,0.648,-5.677,0.141,169.977,4,4,Energetic
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Stuck with U,Ariana Grande,228482,0.597,0.223,0.45,0,0.382,0.537,-6.658,0.0418,178.765,8,3,Calm
4k3uABcX9iaGlt5pRJhumi,stupid,stupid,Tate McRae,172915,0.673,0.0692,0.58,8.52E-05,0.186,0.257,-6.029,0.0416,95.989,0,4,Energetic
775bVahdq4tPhYQoY4oNkf,Sua Cara,Major Lazer Essentials,Major Lazer,167310,0.789,0.00812,0.767,0.000348,0.101,0.637,-4.612,0.0715,99.957,9,4,Energetic
6uUqBB6wXrcIJWssTRfIYE,Sublime Greatest Hits,Wrong Way,Sublime,136360,0.663,0.0655,0.671,0,0.107,0.955,-6.103,0.0395,74.453,9,4,Energetic
4y3OI86AEP6PQoDE6olYhO,Sucker,Sucker,Jonas Brothers,181040,0.842,0.0427,0.734,0,0.106,0.952,-5.065,0.0588,137.958,1,4,Happy
16ih0TTm4REIQuYBMPTHm8,Sugar & Brownies,Sugar & Brownies,DHARIA,197836,0.792,0.168,0.719,0,0.0276,0.472,-5.123,0.257,100.02,1,4,Energetic
3FxPbp05KjMBa4HbhAJTH0,SugarCrash!,SugarCrash!,ElyOtto,80117,0.745,0.53,0.74,7.37E-05,0.0936,0.36,-6.558,0.097,97.735,0,4,Energetic
1iSqfoUFnQwV0QW1EfUit8,Suicidal,Melly vs. Melvin,YNW Melly,222997,0.735,0.334,0.369,0,0.126,0.235,-9.682,0.0688,140.004,9,4,Sad
55ux9bDGw3qTVfad3PxSTq,Suite,Fête sous les étoiles,Biba Dupont,184000,0.312,0.994,0.00811,0.961,0.1,0.0703,-30.381,0.0389,115.486,1,4,Calm
0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,184104,0.776,0.0297,0.808,0.000127,0.103,0.494,-4.501,0.117,123.988,11,4,Energetic
07ipXN6CNTw34qwSYePKpg,Summer on You,Summer on You,PRETTYMUCH,205791,0.811,0.636,0.447,0,0.462,0.694,-6.55,0.0414,99.995,4,4,Happy
18uwL0vNUanqZH0ro2QcOP,"summer,",comethru,Jeremy Zucker,181613,0.795,0.607,0.178,0,0.623,0.608,-11.991,0.0574,93.982,0,4,Sad
1Cfws8y490Zpsqsyeme6V1,Sun In Our Eyes (Don Diablo Remix),Sun In Our Eyes - Don Diablo Remix,MØ,206452,0.699,0.0589,0.861,2.64E-06,0.0794,0.315,-3.09,0.173,125.942,4,3,Happy
4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,÷ (Deluxe),Ed Sheeran,221106,0.589,0.914,0.242,0,0.0887,0.257,-10.517,0.0442,89.749,6,4,Calm
2d0UsAbvuAiCyR4oV6fiOq,Supersonic (feat. Christian Burns),Supersonic (feat. Christian Burns),Swanky Tunes,245783,0.34,0.00814,0.923,0.000829,0.385,0.13,-3.864,0.131,127.789,0,4,Energetic
0ecC8p17cDNlxHXkuYqeR6,Surrender,Surrender,Natalie Taylor,183103,0.39,0.8,0.448,0.182,0.107,0.077,-8.57,0.0276,144.89,5,5,Sad
2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Survivor,Destiny's Child,254026,0.514,0.0559,0.911,0,0.775,0.619,-2.027,0.41,161.109,1,4,Energetic
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,216408,0.696,0.075,0.817,0,0.187,0.782,-3.862,0.109,98.064,1,4,Energetic
6UesrqZXshkMjY07kVnlkU,Swan,Willet,Dust Follows,179610,0.425,0.967,0.168,0.818,0.16,0.0376,-14.064,0.0322,90.076,0,4,Calm
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,The Neighbourhood,240400,0.612,0.0495,0.807,0.0177,0.101,0.398,-2.81,0.0336,124.053,10,4,Energetic
3tNE4i6TBqMdyTZxHDAn9B,Sweet but Psycho,Heaven & Hell,Ava Max,187436,0.72,0.0684,0.706,0,0.166,0.62,-4.719,0.0473,133.002,1,4,Energetic
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Symphony (feat. Zara Larsson),Clean Bandit,212459,0.707,0.259,0.629,1.60E-05,0.138,0.457,-4.581,0.0563,122.863,0,4,Sad
2eLPcyGhaTXQBwby9Ey8lG,t-shirt,we,gnash,184861,0.623,0.147,0.526,0,0.469,0.577,-8.454,0.204,159.945,7,4,Energetic
2L93hpsnJ8scBHIQFZzh1b,Take Everything,Take Everything,Gareth Emery,212238,0.506,0.0234,0.823,0.000916,0.303,0.405,-5.272,0.0424,133.954,6,4,Happy
0WCiI0ddWiu5F2kSHgfw5S,Take It Off,Animal (Expanded Edition),Kesha,215200,0.729,4.14E-05,0.675,0.00126,0.0867,0.74,-5.292,0.0286,125.036,5,4,Energetic
5lz0NiPw32Gq4kMIUJvuw2,"Take On the World - Theme Song From ""Girl Meets World""","Take On the World (Theme Song From ""Girl Meets World"")",Rowan Blanchard,192640,0.638,0.00103,0.713,0.000241,0.0466,0.703,-6.475,0.0388,115.967,5,4,Happy
3g0mEQx3NTanacLseoP0Gw,Takeaway,World War Joy,The Chainsmokers,209880,0.528,0.126,0.511,0,0.101,0.351,-8.144,0.0324,100.1,3,4,Sad
4iKSrwTBu0vLSqmZUXSGXr,Takeoff,Takeoff,Silo Silo,194666,0.44,0.625,0.32,0.886,0.0823,0.0694,-12.011,0.0323,180.036,4,4,Calm
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,212500,0.842,0.157,0.801,4.82E-06,0.0642,0.617,-4.167,0.228,95.881,8,4,Energetic
4wzt5Rrk3W98pHXAqutuJw,Talk,X&Y,Coldplay,311291,0.415,0.00541,0.554,0.00202,0.155,0.163,-10.839,0.0334,120.318,7,4,Energetic
60tHXabTlAhzlkXRDWl9cp,Target,Target,Tom Kalani,183000,0.55,0.714,0.471,0.952,0.0815,0.261,-16.049,0.0295,159.983,5,4,Calm
7HKez549fwJQDzx3zLjHKC,Tattoo You (2009 Re-Mastered),Start Me Up - Remastered,The Rolling Stones,213066,0.631,0.0436,0.932,0.137,0.0918,0.971,-4.142,0.0354,122.429,5,4,Happy
1Srt81FTalOhRw7t7l8Yh8,Tattoos Together,~how i'm feeling~,Lauv,186613,0.862,0.00575,0.4,7.49E-06,0.123,0.596,-7.486,0.0736,122.963,4,4,Calm
57m2Kve0xnAgYVAPxMLKHS,tear myself apart,tear myself apart,Tate McRae,168546,0.478,0.162,0.504,0,0.119,0.309,-6.91,0.0305,86.048,9,4,Energetic
5Vh9sUjTiivWtvKmif40wy,Tegel,Tegel,Lambert,151764,0.233,0.993,0.0997,0.937,0.105,0.123,-25.616,0.0456,84.309,1,4,Calm
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Sin Miedo (del Amor y Otros Demonios) ∞,Kali Uchis,160191,0.653,0.112,0.524,0,0.203,0.553,-9.016,0.0502,83.97,11,4,Calm
2wHA4yJKT8TJhGz20QxUqX,Tell Me That You Love Me,Tell Me That You Love Me,James Smith,194658,0.536,0.402,0.317,0,0.11,0.319,-8.752,0.0359,143.89,6,4,Calm
3AfZWVkAf2ipi68BMVvfwq,Telling Tales,Telling Tales,Song Sung,252499,0.425,0.0262,0.555,0.284,0.206,0.247,-11.806,0.0287,108.991,0,4,Sad
4VGUcTzWj0ebZ0UgI9irJL,Ten Thousand Fists,Stricken,Disturbed,245109,0.404,8.51E-05,0.969,0.0114,0.268,0.29,-2.938,0.195,173.878,8,4,Energetic
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",Ariana Grande,207320,0.717,0.229,0.653,0,0.101,0.412,-5.634,0.0658,106.966,1,4,Calm
17Nk1aji6gd26vabky7fMi,Thank You,All in the Suit That You Wear,Stone Temple Pilots,219573,0.429,1.94E-05,0.982,0.0185,0.312,0.583,-2.962,0.0617,122.881,2,4,Energetic
7l97ElWmIdVHWUaOeeU5ZC,that way,all the things i never said,Tate McRae,175026,0.453,0.728,0.383,0,0.387,0.333,-11.015,0.163,105.029,0,4,Sad
0Jlcvv8IykzHaSmj49uNW8,the 1,folklore,Taylor Swift,210251,0.777,0.757,0.357,7.28E-06,0.108,0.172,-6.942,0.0522,139.883,0,4,Calm
4WiiRw2PHMNQE0ad6y6GdD,The 1975,Chocolate,The 1975,224673,0.614,0.000532,0.938,0,0.368,0.607,-4.461,0.0611,100.058,11,4,Happy
2vBF8A6n0REigm7RSUM65S,The A Team,The A Team,Ed Sheeran,258588,0.626,0.678,0.286,0,0.134,0.366,-9.933,0.0374,84.954,9,4,Sad
7o7E1nrHWncYY7PY94gCiX,The Age Of Plastic,Video Killed The Radio Star,The Buggles,252773,0.68,0.103,0.678,0.00828,0.204,0.251,-11.548,0.0754,131.165,1,4,Happy
0XiivUyimrmkUyJkKiILPW,The Artist In The Ambulance,Under A Killing Moon,Thrice,161733,0.414,7.12E-06,0.988,0.44,0.0709,0.489,-3.703,0.0786,184.995,8,4,Energetic
1ytTeSRAU6IRo2itVDwtPv,The Best Of,Creep,Radiohead,238640,0.515,0.0102,0.43,0.000141,0.129,0.104,-9.935,0.0369,91.841,7,4,Sad
6DzbmjkVZpz1mrDobAoJI8,The Best of Fuel,Shimmer,Fuel,213948,0.263,0.00192,0.784,0,0.15,0.385,-6.514,0.054,114.671,7,4,Energetic
0s8OsDxW96cl290PcsI2mX,The Better Life,Duck And Run,3 Doors Down,230600,0.524,0.0149,0.919,7.05E-05,0.131,0.848,-5.505,0.0436,87.931,4,4,Energetic
70HWRkitkAKfos500LBk0T,The Boy Who Cried Wolf,Simple Song,Passenger,228480,0.631,0.616,0.402,0.0114,0.0892,0.598,-11.125,0.0286,78,5,4,Sad
4VxaUj96W2jw9UOtKHu51p,The Devil's Walk,Goodbye,Apparat,256786,0.484,0.406,0.457,0.646,0.297,0.187,-13.976,0.0456,87.159,1,4,Sad
147l07rat1W33X2rjTBlMa,The Dickhead Song,The Dickhead Song,Miles Betterman,208413,0.955,0.907,0.323,0.00402,0.187,0.914,-20.507,0.0707,126.104,1,4,Energetic
62uEGHla1SOT2rhVAyMn6K,The Disappearance of the Unmoved Mover,The Disappearance of the Unmoved Mover,So Vea,269296,0.627,0.879,0.427,0.878,0.0977,0.132,-11.498,0.0283,112.043,11,4,Calm
5NKK0t7lYlyDsT5auDYKmq,The Discovery,The Discovery,Sulfur Springs,193000,0.414,0.827,0.127,0.822,0.0919,0.0354,-22.097,0.0383,130.021,0,4,Calm
3XnQ3OqmfvP5Sh6gACEKnG,The Dreamer,The Dreamer,Charles Bolt,178148,0.235,0.983,0.0363,0.92,0.0823,0.0481,-18.9,0.0335,160.704,0,5,Calm
6H0wgcQCOuLYqDuNhMW8KL,The Essential Alice In Chains,Angry Chair,Alice In Chains,288400,0.313,0.0642,0.973,1.22E-06,0.0581,0.118,-3.855,0.109,107.3,8,4,Energetic
4iVWQTuwKG4JKtGOjx6T9V,The First Tindersticks Album,Marbles,Tindersticks,269866,0.49,0.0934,0.521,0.862,0.266,0.148,-9.601,0.0295,107.778,2,4,Sad
4BggEwLhGfrbrl7JBhC8EC,The Gift Of Game,Butterfly,Crazy Town,216733,0.736,0.00132,0.811,0.000142,0.107,0.609,-4.17,0.081,103.502,9,4,Happy
4IUfRZY8k9MHRsStnjMTUb,The Good in Goodbye (Alternate Version),The Good in Goodbye (Alternate Version),Alexander Wren,249576,0.709,0.59,0.299,0.00292,0.111,0.423,-9.001,0.0297,112.984,0,3,Sad
2dRvMEW4EwySxRUtEamSfG,The Heart Wants What It Wants,For You,Selena Gomez,227360,0.616,0.053,0.789,0,0.142,0.621,-4.874,0.0377,83.066,7,4,Energetic
7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,242253,0.585,0.0671,0.564,0,0.135,0.137,-7.063,0.0515,113.003,0,4,Sad
7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,The Weeknd,242253,0.585,0.0671,0.564,0,0.135,0.137,-7.063,0.0515,113.003,0,4,Energetic
60Rodg2E5ghUbYBrBFr0TA,The Hummingbird,The Hummingbird,Barry Adamson,221000,0.478,2.27E-05,0.901,0.0801,0.326,0.577,-4.983,0.0334,94.964,9,3,Sad
7AaSbMyCeUxcGsvCmzmfEJ,The Hunger,The Hunger,Bat For Lashes,299000,0.436,0.0402,0.753,0.0204,0.148,0.399,-9.76,0.0359,89.968,4,4,Sad
1bp2IO61zbQrbWNmKKxg3f,The Joker,The Joker,Steve Miller Band,264503,0.596,0.365,0.448,5.30E-06,0.206,0.796,-9.616,0.0396,83.293,5,4,Happy
40UbcJWyWPqOWFvv4Dpvfc,The King (with Dzeko),The King (with Dzeko),Dimitri Vangelis & Wyman,209493,0.655,0.0587,0.726,0.00311,0.145,0.292,-4.614,0.0324,128.001,9,4,Energetic
1XczdQt6RKNkEQfPqUsi3q,The Kodaline EP,All I Want,Kodaline,306600,0.189,0.113,0.427,0.0923,0.058,0.158,-9.08,0.0449,187.212,0,3,Sad
2IXJyG1DX93g2EhFXghz37,The Last of Us,The Choice,Gustavo Santaolalla,102373,0.303,0.909,0.00338,0.89,0.116,0.347,-30.932,0.0493,50.96,4,4,Calm
0ewX9JsKy9oa4IifkFSroa,The Lumineers,Slow It Down,The Lumineers,305346,0.423,0.928,0.0657,1.40E-06,0.0922,0.105,-14.421,0.0386,98.489,1,3,Sad
5drK2kTE2mrUdV33iHWyrx,The Magnificent Tree,Mad About You,Hooverphonic,223733,0.465,0.00109,0.844,0.399,0.0865,0.155,-4.352,0.0379,170.358,1,4,Happy
09IStsImFySgyp0pIQdqAc,The Middle,The Middle,Zedd,184732,0.753,0.171,0.657,0,0.112,0.437,-3.061,0.0449,107.01,7,4,Energetic
5wX5skuafFdeF31vpM6Krl,The Middle of Starting Over,Eyes Wide Open,Sabrina Carpenter,212760,0.49,0.0107,0.805,0,0.381,0.32,-6.041,0.0302,92.033,2,4,Happy
48RrDBpOSSl1aLVCalGl5C,The Monster,The Marshall Mathers LP2,Eminem,250188,0.781,0.0525,0.853,0,0.12,0.624,-3.68,0.0715,110.049,1,4,Energetic
3hRV0jL3vUpRrcy398teAU,The Night We Met,Strange Trails,Lord Huron,208211,0.544,0.969,0.369,0.279,0.639,0.102,-9.514,0.038,87.01,2,3,Calm
6lUDMNgZEaXVprnVgoprfT,The Night We Met,The Night We Met - Rework,Nico Casal,177322,0.506,0.992,0.0434,0.866,0.123,0.0823,-19.948,0.0442,110.723,9,5,Calm
3YkhNMK7YcdkUSKM5nM3ur,The Nights,The Nights,Chlara,222000,0.546,0.827,0.32,0,0.321,0.53,-6.903,0.0321,88.216,11,4,Sad
0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,176658,0.527,0.0166,0.835,0,0.249,0.654,-5.298,0.0433,125.983,6,4,Energetic
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),Mike Perry,183414,0.632,0.0225,0.575,1.81E-06,0.104,0.188,-6.478,0.029,90.037,5,4,Energetic
1tg28JiXBuaUj5bZ8Ppuum,The One That Got Away,The One That Got Away,Brielle Von Hugel,247695,0.281,0.926,0.139,0,0.099,0.0467,-8.97,0.0421,63.473,4,4,Sad
4uQY80TKE1u4ZQZQKHzVEi,The One That Got Away,Teenage Dream,Katy Perry,227333,0.691,0.000812,0.795,1.02E-06,0.156,0.876,-4.021,0.0355,133.971,1,4,Energetic
6hZkQjIQBY7HAj4nzLUvdx,The Poison,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,225440,0.488,0.0303,0.879,0,0.288,0.483,-3.505,0.0514,94.003,6,3,Energetic
1kdiiFGX1Htx0aVZYaDwEJ,The Poison,Tears Don't Fall,Bullet For My Valentine,348386,0.212,0.000725,0.926,4.83E-06,0.081,0.262,-3.378,0.14,162.103,7,4,Energetic
2Uk3uky365BBGidUpOtKvw,The Reason,Out Of Control,Hoobastank,162106,0.443,0.00161,0.973,0,0.353,0.458,-4.386,0.133,157.872,4,4,Energetic
4VqPOruhp5EdPBeR92t6lQ,The Resistance,Uprising,Muse,304840,0.602,0.000202,0.905,0.064,0.117,0.411,-4.046,0.0775,128.019,2,4,Energetic
54cWVWqgyFukgDKQYmaKM3,The Sickness (10th Anniversary Edition),Stupify,Disturbed,274000,0.597,0.00108,0.939,9.77E-05,0.201,0.422,-3.001,0.0446,98,1,4,Energetic
5TvkWUGywzfVF5HQ9uySVF,The Soft Cavalry,Dive,The Soft Cavalry,255384,0.434,0.0418,0.531,0.00021,0.0941,0.0935,-10.05,0.0305,156.155,2,4,Sad
2DGa7iaidT5s0qnINlwMjJ,The Spectre,The Spectre,Alan Walker,193787,0.654,0.0214,0.711,0.00191,0.0903,0.198,-7.437,0.0383,127.957,1,4,Energetic
1yERtbTiF9fKGxaelyLJOA,"The Sun Will Come up, The Seasons Will Change & The Flowers Will Fall",Still Waiting to Start,Nina Nesbitt,183173,0.615,0.639,0.332,0,0.15,0.515,-10.161,0.0295,125.894,7,4,Sad
5g5dwJD6zwXG81LRdEsnQr,The Temporary,The Temporary,Kate Teague,219018,0.549,0.292,0.524,0.0366,0.122,0.229,-8.288,0.0261,94.991,0,4,Sad
0fcGdkaMVaJtPuYLB6bXRx,The Used,Say Days Ago,The Used,197866,0.362,0.00022,0.979,0,0.459,0.195,-4.262,0.205,89.431,4,4,Energetic
4NVwMupCTfITPXetR5aozp,the voicenotes,pass you by,Alaina Castillo,245945,0.51,0.892,0.355,0,0.133,0.453,-6.883,0.0287,141.796,11,4,Sad
0Qp1IH1EkRCNabfgzxNMUT,The Wall,The Wall,Alok,159500,0.682,0.00953,0.91,0.0673,0.0732,0.536,-2.314,0.0431,122.943,11,4,Energetic
1JDMO4EVPHtm0xXhJb2IjR,The Wild Youth EP,Youth,Daughter,251626,0.588,0.61,0.477,0.00188,0.122,0.488,-12.71,0.0492,150.396,9,4,Sad
6k1njNBYUIQgWJLG4ed26y,Them vs. You vs. Me,Paralyzer,Finger Eleven,208106,0.646,0.159,0.938,0,0.235,0.888,-3.453,0.0448,106.029,11,4,Energetic
6jA8HL9i4QGzsj6fjoxp8Y,There for You,There for You,Martin Garrix,221904,0.611,0.124,0.644,0,0.124,0.13,-7.607,0.0553,105.969,6,4,Energetic
4Qv71lFPCObf7zol1uWCJb,There For You,There For You,Gorgon City,186493,0.533,0.00529,0.844,8.91E-05,0.0722,0.712,-5.04,0.0302,123.971,11,4,Energetic
79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,199440,0.857,0.381,0.8,0,0.0913,0.966,-4.035,0.0583,121.996,2,4,Happy
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Therefore I Am,Billie Eilish,174321,0.889,0.218,0.34,0.13,0.055,0.716,-7.773,0.0697,94.009,11,4,Energetic
6M31fPFCYB8Job3MCjjrDV,They Don't Know About Us,Take Me Home (Expanded Edition),One Direction,200400,0.514,0.126,0.727,0,0.0978,0.37,-6.131,0.0492,147.917,0,4,Energetic
47IWLfIKOKhFnz1FUEUIkE,They're Only Chasing Safety,A Boy Brushed Red Living In Black And White,Underoath,268000,0.419,0.00171,0.932,0,0.137,0.445,-3.604,0.106,169.881,1,4,Energetic
0QevFRZ5eiXah4VZWeviK4,Thin White Duchess,Thin White Duchess,Martin Thulin,252392,0.537,0.115,0.655,0.294,0.243,0.283,-8.194,0.0374,119.965,7,4,Sad
1igVdCr2mrzwu2lHxUbJWn,This Ascension is Ours,The Mind's Eye,Song Sung,331179,0.376,0.000708,0.546,0.777,0.359,0.305,-12.678,0.0362,115.995,7,4,Sad
3H3r2nKWa3Yk5gt8xgmsEt,This City,This City,Sam Fischer,194853,0.605,0.733,0.377,0,0.0808,0.519,-6.213,0.0443,73.877,11,4,Calm
4NBTZtAt1F13VvlSKe6KTl,This Feeling,Sick Boy,The Chainsmokers,197946,0.575,0.0558,0.571,0,0.0912,0.449,-7.906,0.0439,105.049,1,4,Energetic
4uqNn56KFQ7NtJ35xWZKvf,This Is Alphabeat,Fascination,Alphabeat,181666,0.491,0.000285,0.831,7.88E-05,0.0761,0.828,-5.321,0.0349,193.968,6,4,Happy
5hy9IDSgxrNnVhihqTXxNg,this is for my girl,this is for my girl,XANSEII.,217385,0.665,0.858,0.432,0.00318,0.148,0.319,-12.644,0.0587,113.955,10,4,Sad
1QBoJK6GLAYMlNblm5gFBP,"This Is Me - Alan Walker Relift (From ""The Greatest Showman"")","This Is Me [Alan Walker Relift (From ""The Greatest Showman"")]",Keala Settle,215758,0.422,0.129,0.824,0,0.304,0.294,-3.447,0.0756,95.331,2,4,Happy
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),This Is What You Came For (feat. Rihanna),Calvin Harris,222160,0.631,0.199,0.927,0.119,0.148,0.465,-2.787,0.0332,123.962,9,4,Energetic
7sJm369JitaQLnkymEMe7f,This Reminds You,This Reminds You - Satie Remix,Remy Van Kesteren,321146,0.258,0.87,0.0589,0.898,0.148,0.0378,-23.782,0.0381,98.874,5,4,Calm
3N2vr4m44BBZiVCZ0O4bnf,This Silence Kills,Thirteen Thirty-Five,Dillon,223085,0.67,0.786,0.293,0,0.215,0.36,-10.56,0.0486,66.974,5,4,Sad
7lRlq939cDG4SzWOF4VAnd,Three Cheers for Sweet Revenge,I'm Not Okay (I Promise),My Chemical Romance,186480,0.21,0.00602,0.94,0,0.269,0.255,-3.427,0.123,179.722,9,4,Energetic
15VDHAMS4JCLziCjNkmQl1,Three. Two. One.,Older Than I Am,Lennon Stella,181533,0.44,0.891,0.306,0,0.103,0.201,-8.947,0.0363,117.288,9,4,Sad
1CmUZGtH29Kx36C1Hleqlz,Thrift Shop (feat. Wanz),Thrift Shop (feat. Wanz),Macklemore,235613,0.781,0.0619,0.526,0,0.0457,0.662,-6.985,0.293,94.992,6,4,Energetic
5fw57RymBIg7ys4M8tWJ5H,Throw Me a Bone,Throw Me a Bone,Goat Girl,147248,0.516,0.585,0.487,0.0507,0.168,0.209,-10.55,0.0331,96.204,5,3,Sad
1zB4vmk8tFRmM9UULNzbLB,Thunder,Evolve,Imagine Dragons,187146,0.605,0.00671,0.822,0.134,0.147,0.288,-4.833,0.0438,167.997,0,4,Energetic
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",Sia,187026,0.69,0.0077,0.714,7.23E-05,0.191,0.489,-5.948,0.0338,112.009,7,4,Energetic
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down (with Elley Duhé),Tie Me Down (with Elley Duhé),Gryffin,218295,0.548,0.135,0.839,0,0.102,0.314,-2.371,0.0644,98.932,6,4,Happy
61YW32C7DUv7aKdVhUacxt,Tied Up,Major Lazer Essentials,Major Lazer,187333,0.664,0.0122,0.623,1.32E-05,0.0957,0.65,-5.357,0.158,180.183,1,4,Energetic
1mRbCoB9FGmCfMUbM2TTHG,Tiene un Patra,Reggaeton Latino Y Más,Nfasis,174571,0.873,0.00961,0.779,0.00553,0.0608,0.691,-5.491,0.0974,105.066,7,4,Energetic
5hdAQegqnitMjNacfLOHQd,Tilted Towers,Tilted Towers,Alesso,259475,0.702,0.000771,0.842,0.828,0.28,0.175,-5.059,0.0331,124.01,7,4,Happy
1zHlj4dQ8ZAtrayhuDDmkY,Timber (feat. Ke$ha),Timber (feat. Ke$ha),Pitbull,204053,0.587,0.0362,0.965,0,0.138,0.825,-4.106,0.101,129.972,11,4,Energetic
